Theta1,Theta2,Theta3,X,Y,Z,Orientation_1_1,Orientation_1_2,Orientation_1_3,Orientation_2_1,Orientation_2_2,Orientation_2_3,Orientation_3_1,Orientation_3_2,Orientation_3_3
0.416742,1.186112,1.31434,8.866531,-3.162524,9.454074,0.478586,-0.229251,0.847584,-0.845976,-0.378879,0.3752,0.235117,-0.896602,-0.375267
0.416742,1.186112,1.506682,8.513783,-3.543254,8.27669,0.425937,-0.316509,0.847584,-0.902801,-0.210176,0.3752,0.059388,-0.925012,-0.375267
0.416742,1.250226,-1.570796,2.48037,8.425094,8.066974,-0.404783,0.288139,0.867829,0.914413,0.127551,0.384162,-0.0,0.949056,-0.315108
0.416742,1.250226,-1.378454,2.89942,8.475477,9.282489,-0.342239,0.360203,0.867829,0.921932,-0.049599,0.384162,0.18142,0.931554,-0.315108
0.416742,1.250226,-1.186112,3.40304,8.298044,10.453174,-0.267071,0.418983,0.867829,0.89545,-0.22492,0.384162,0.356149,0.879696,-0.315108
0.416742,1.250226,-0.993769,3.972655,7.899339,11.535852,-0.182054,0.462309,0.867829,0.835942,-0.391945,0.384162,0.517743,0.795392,-0.315108
0.416742,1.250226,-0.801427,4.587257,7.294066,12.490592,-0.090323,0.488585,0.867829,0.745602,-0.544515,0.384162,0.660242,0.681754,-0.315108
0.416742,1.250226,-0.609084,5.224179,6.504549,13.282181,0.00474,0.496841,0.867829,0.627764,-0.677002,0.384162,0.778389,0.542971,-0.315108
0.416742,1.250226,-0.416742,5.859929,5.559908,13.881425,0.099628,0.486773,0.867829,0.486773,-0.78452,0.384162,0.867829,0.384162,-0.315108
0.416742,1.250226,-0.288514,6.271504,4.860973,14.16283,0.161058,0.470036,0.867829,0.382454,-0.840326,0.384162,0.909829,0.270033,-0.315108
0.416742,1.250226,-0.096171,6.85361,3.737461,14.396265,0.247939,0.430581,0.867829,0.214766,-0.897939,0.384162,0.94467,0.091131,-0.315108
0.416742,1.250226,0.096171,7.374448,2.560878,14.396265,0.325676,0.375245,0.867829,0.039156,-0.922435,0.384162,0.94467,-0.091131,-0.315108
0.416742,1.250226,0.288514,7.814809,1.37462,14.16283,0.391402,0.306069,0.867829,-0.137897,-0.91291,0.384162,0.909829,-0.270033,-0.315108
0.416742,1.250226,0.480856,8.158452,0.222437,13.704569,0.442692,0.225605,0.867829,-0.309865,-0.869715,0.384162,0.841432,-0.438975,-0.315108
0.416742,1.250226,0.673198,8.392703,-0.853176,13.038385,0.477654,0.136821,0.867829,-0.470404,-0.794443,0.384162,0.742002,-0.591727,-0.315108
0.416742,1.250226,0.865541,8.508922,-1.812549,12.188847,0.495,0.04299,0.867829,-0.613594,-0.689871,0.384162,0.615205,-0.722655,-0.315108
0.416742,1.250226,0.993769,8.518526,-2.369863,11.535852,0.496434,-0.020662,0.867829,-0.696775,-0.605743,0.384162,0.517743,-0.795392,-0.315108
0.416742,1.250226,1.186112,8.430726,-3.059587,10.453174,0.483329,-0.115179,0.867829,-0.799719,-0.461378,0.384162,0.356149,-0.879696,-0.315108
0.416742,1.250226,1.378454,8.223492,-3.551694,9.282489,0.452399,-0.205448,0.867829,-0.873168,-0.299996,0.384162,0.18142,-0.931554,-0.315108
0.416742,1.250226,1.570796,7.904467,-3.828035,8.066974,0.404783,-0.288139,0.867829,-0.914413,-0.127551,0.384162,0.0,-0.949056,-0.315108
0.416742,1.31434,-1.442568,2.223713,8.251324,9.050762,-0.3718,0.281803,0.884507,0.920035,-0.0151,0.391545,0.123695,0.959353,-0.253655
0.416742,1.31434,-1.250226,2.630573,8.11831,10.264183,-0.311074,0.347679,0.884507,0.900182,-0.190694,0.391545,0.304803,0.918017,-0.253655
0.416742,1.31434,-1.057883,3.114302,7.762855,11.402286,-0.238876,0.400732,0.884507,0.847129,-0.359256,0.391545,0.474669,0.842822,-0.253655
0.416742,1.31434,-0.929655,3.47078,7.408455,12.098286,-0.18567,0.427989,0.884507,0.794234,-0.464635,0.391545,0.578549,0.775203,-0.253655
0.416742,1.31434,-0.737313,4.041873,6.715238,13.019656,-0.100432,0.455589,0.884507,0.690769,-0.607891,0.391545,0.716067,0.650313,-0.253655
0.416742,1.31434,-0.54497,4.637783,5.851327,13.76408,-0.011491,0.466386,0.884507,0.561827,-0.728727,0.391545,0.827175,0.501438,-0.253655
0.416742,1.31434,-0.352628,5.236532,4.848585,14.304103,0.077875,0.459982,0.884507,0.412164,-0.822687,0.391545,0.907776,0.33407,-0.253655
0.416742,1.31434,-0.160285,5.816039,3.743993,14.619809,0.164368,0.436613,0.884507,0.247299,-0.886305,0.391545,0.954896,0.15438,-0.253655
0.416742,1.31434,0.032057,6.354928,2.578293,14.699552,0.2448,0.397141,0.884507,0.073314,-0.917234,0.391545,0.966798,-0.031003,-0.253655
0.416742,1.31434,0.160285,6.681724,1.788395,14.619809,0.293575,0.362576,0.884507,-0.044581,-0.919078,0.391545,0.954896,-0.15438,-0.253655
0.416742,1.31434,0.352628,7.109826,0.616782,14.304103,0.357471,0.299771,0.884507,-0.219449,-0.893608,0.391545,0.907776,-0.33407,-0.253655
0.416742,1.31434,0.54497,7.449594,-0.500604,13.76408,0.408183,0.225909,0.884507,-0.386223,-0.835179,0.391545,0.827175,-0.501438,-0.253655
0.416742,1.31434,0.737313,7.688498,-1.522551,13.019656,0.44384,0.143715,0.884507,-0.538752,-0.745948,0.391545,0.716067,-0.650313,-0.253655
0.416742,1.31434,0.929655,7.817725,-2.411369,12.098286,0.463128,0.056221,0.884507,-0.671412,-0.629205,0.391545,0.578549,-0.775203,-0.253655
0.416742,1.31434,1.121997,7.83251,-3.134276,11.033953,0.465334,-0.033346,0.884507,-0.779308,-0.489256,0.391545,0.419694,-0.871503,-0.253655
0.416742,1.31434,1.31434,7.732308,-3.664611,9.86591,0.450379,-0.121684,0.884507,-0.858463,-0.331262,0.391545,0.245359,-0.935659,-0.253655
0.416742,1.31434,1.442568,7.603278,-3.901207,9.050762,0.431121,-0.178278,0.884507,-0.893776,-0.218765,0.391545,0.123695,-0.959353,-0.253655
0.416742,1.378454,-1.570796,1.516971,7.998626,8.343253,-0.404783,0.174798,0.89755,0.914413,0.077378,0.397319,-0.0,0.981559,-0.191159
0.416742,1.378454,-1.378454,1.790858,7.98475,9.600397,-0.363905,0.248952,0.89755,0.912342,-0.098847,0.397319,0.187634,0.963458,-0.191159
0.416742,1.378454,-1.186112,2.154669,7.745427,10.811176,-0.309605,0.313925,0.89755,0.876622,-0.271426,0.397319,0.368347,0.909824,-0.191159
0.416742,1.378454,-0.993769,2.594985,7.289485,11.930934,-0.243886,0.367319,0.89755,0.808571,-0.433995,0.397319,0.535475,0.822633,-0.191159
0.416742,1.378454,-0.801427,3.095567,6.633739,12.918372,-0.169172,0.407167,0.89755,0.710698,-0.580557,0.397319,0.682854,0.705102,-0.191159
0.416742,1.378454,-0.609084,3.637953,5.802374,13.737072,-0.088219,0.431997,0.89755,0.586614,-0.705707,0.397319,0.805048,0.561566,-0.191159
0.416742,1.378454,-0.480856,4.01293,5.165473,14.173926,-0.032252,0.439731,0.89755,0.491554,-0.774927,0.397319,0.87025,0.454009,-0.191159
0.416742,1.378454,-0.288514,4.580107,4.112242,14.647881,0.052401,0.437788,0.89755,0.334355,-0.854602,0.397319,0.940989,0.279281,-0.191159
0.416742,1.378454,-0.096171,5.134335,2.976389,14.88931,0.135122,0.419698,0.89755,0.164825,-0.902757,0.397319,0.977023,0.094252,-0.191159
0.416742,1.378454,0.096171,5.655173,1.799806,14.88931,0.212859,0.386128,0.89755,-0.010784,-0.917617,0.397319,0.977023,-0.094252,-0.191159
0.416742,1.378454,0.288514,6.123412,0.625889,14.647881,0.282745,0.338318,0.89755,-0.185996,-0.898634,0.397319,0.940989,-0.279281,-0.191159
0.416742,1.378454,0.480856,6.521783,-0.502068,14.173926,0.342203,0.27803,0.89755,-0.354348,-0.846508,0.397319,0.87025,-0.454009,-0.191159
0.416742,1.378454,0.673198,6.835593,-1.542463,13.484926,0.389041,0.207488,0.89755,-0.509631,-0.763161,0.397319,0.767414,-0.611992,-0.191159
0.416742,1.378454,0.801427,6.991964,-2.168288,12.918372,0.41238,0.156035,0.89755,-0.603037,-0.691725,0.397319,0.682854,-0.705102,-0.191159
0.416742,1.378454,0.993769,7.140856,-2.979717,11.930934,0.434602,0.074327,0.89755,-0.724146,-0.563693,0.397319,0.535475,-0.822633,-0.191159
0.416742,1.378454,1.186112,7.182355,-3.612204,10.811176,0.440796,-0.010121,0.89755,-0.818547,-0.414872,0.397319,0.368347,-0.909824,-0.191159
0.416742,1.378454,1.378454,7.11493,-4.042421,9.600397,0.430733,-0.094197,0.89755,-0.882759,-0.250749,0.397319,0.187634,-0.963458,-0.191159
0.416742,1.378454,1.570796,6.941068,-4.254503,8.343253,0.404783,-0.174798,0.89755,-0.914413,-0.077378,0.397319,0.0,-0.981559,-0.191159
0.416742,1.442568,-1.442568,1.147567,7.774946,9.279958,-0.386507,0.167735,0.906905,0.913525,-0.065595,0.40146,0.126827,0.983647,-0.127877
0.416742,1.442568,-1.31434,1.312539,7.668496,10.115748,-0.361884,0.215783,0.906905,0.897636,-0.181875,0.40146,0.251572,0.959353,-0.127877
0.416742,1.442568,-1.121997,1.633618,7.32465,11.31337,-0.313962,0.280981,0.906905,0.846316,-0.350112,0.40146,0.430322,0.893572,-0.127877
0.416742,1.442568,-0.929655,2.03228,6.771674,12.404655,-0.25446,0.335816,0.906905,0.763782,-0.505437,0.40146,0.5932,0.794834,-0.127877
0.416742,1.442568,-0.737313,2.493821,6.029962,13.349357,-0.185574,0.378266,0.906905,0.653079,-0.64212,0.40146,0.7342,0.666781,-0.127877
0.416742,1.442568,-0.54497,3.001218,5.126868,14.112633,-0.109843,0.406764,0.906905,0.518289,-0.75512,0.40146,0.848122,0.514137,-0.127877
0.416742,1.442568,-0.352628,3.535758,4.095702,14.666331,-0.030061,0.420261,0.906905,0.364384,-0.84027,0.40146,0.930764,0.34253,-0.127877
0.416742,1.442568,-0.160285,4.077727,2.974494,14.990031,0.05083,0.418257,0.906905,0.197039,-0.89443,0.40146,0.979077,0.15829,-0.127877
0.416742,1.442568,-0.032057,4.433284,2.197329,15.071794,0.103898,0.408323,0.906905,0.081044,-0.912284,0.40146,0.99128,0.031788,-0.127877
0.416742,1.442568,0.160285,4.943412,1.018896,14.990031,0.180037,0.380932,0.906905,-0.094841,-0.910953,0.40146,0.979077,-0.15829,-0.127877
0.416742,1.442568,0.352628,5.409052,-0.1361,14.666331,0.249535,0.339492,0.906905,-0.267229,-0.876024,0.40146,0.930764,-0.34253,-0.127877
0.416742,1.442568,0.54497,5.813029,-1.225063,14.112633,0.309831,0.285531,0.906905,-0.42976,-0.808787,0.40146,0.848122,-0.514137,-0.127877
0.416742,1.442568,0.737313,6.140446,-2.207828,13.349357,0.358699,0.221038,0.906905,-0.576442,-0.71172,0.40146,0.7342,-0.666781,-0.127877
0.416742,1.442568,0.929655,6.379225,-3.04815,12.404655,0.394337,0.148394,0.906905,-0.701863,-0.588403,0.40146,0.5932,-0.794834,-0.127877
0.416742,1.442568,1.121997,6.52056,-3.715037,11.31337,0.415432,0.070276,0.906905,-0.801398,-0.443385,0.40146,0.430322,-0.893572,-0.127877
0.416742,1.442568,1.250226,6.55792,-4.050837,10.524107,0.421008,0.016575,0.906905,-0.851518,-0.337264,0.40146,0.312521,-0.941264,-0.127877
0.416742,1.442568,1.442568,6.527132,-4.377585,9.279958,0.416413,-0.06421,0.906905,-0.900286,-0.16827,0.40146,0.126827,-0.983647,-0.127877
0.416742,1.506682,-1.570796,0.529176,7.561358,8.482536,-0.404783,0.058587,0.912534,0.914413,0.025935,0.403952,-0.0,0.997945,-0.06407
0.416742,1.506682,-1.378454,0.654224,7.481595,9.760667,-0.386119,0.134884,0.912534,0.902508,-0.149342,0.403952,0.190766,0.979542,-0.06407
0.416742,1.506682,-1.186112,0.874685,7.178816,10.991659,-0.353215,0.206207,0.912534,0.857317,-0.31911,0.403952,0.374496,0.925012,-0.06407
0.416742,1.506682,-0.993769,1.182428,6.664188,12.13011,-0.307283,0.269924,0.912534,0.780507,-0.477109,0.403952,0.544414,0.836366,-0.06407
0.416742,1.506682,-0.801427,1.566102,5.95669,13.134032,-0.250018,0.323686,0.912534,0.67491,-0.617511,0.403952,0.694253,0.716873,-0.06407
0.416742,1.506682,-0.673198,1.857182,5.390497,13.710044,-0.206573,0.353001,0.912534,0.590403,-0.698747,0.403952,0.780225,0.622209,-0.06407
0.416742,1.506682,-0.480856,2.334815,4.422621,14.410546,-0.135285,0.385979,0.912534,0.445944,-0.798722,0.403952,0.884778,0.461588,-0.06407
0.416742,1.506682,-0.288514,2.845878,3.34455,14.892414,-0.059007,0.404722,0.912534,0.285038,-0.869239,0.403952,0.956698,0.283943,-0.06407
0.416742,1.506682,-0.096171,3.371522,2.196044,15.137874,0.019447,0.408539,0.912534,0.113619,-0.907697,0.403952,0.993334,0.095826,-0.06407
0.416742,1.506682,0.096171,3.89236,1.019461,15.137874,0.097184,0.397287,0.912534,-0.06199,-0.912678,0.403952,0.993334,-0.095826,-0.06407
0.416742,1.506682,0.288514,4.389183,-0.141803,14.892414,0.171337,0.371383,0.912534,-0.235313,-0.883997,0.403952,0.956698,-0.283943,-0.06407
0.416742,1.506682,0.416742,4.697951,-0.886248,14.596513,0.217422,0.346424,0.912534,-0.346424,-0.846648,0.403952,0.912534,-0.403952,-0.06407
0.416742,1.506682,0.609084,5.114775,-1.927801,13.9664,0.279634,0.298474,0.912534,-0.50188,-0.764813,0.403952,0.818487,-0.570941,-0.06407
0.416742,1.506682,0.801427,5.462499,-2.845337,13.134032,0.331534,0.239515,0.912534,-0.638825,-0.654771,0.403952,0.694253,-0.716873,-0.06407
0.416742,1.506682,0.993769,5.728299,-3.605014,12.13011,0.371205,0.171723,0.912534,-0.75221,-0.520579,0.403952,0.544414,-0.836366,-0.06407
0.416742,1.506682,1.186112,5.902371,-4.178815,10.991659,0.397186,0.097597,0.912534,-0.837852,-0.367188,0.403952,0.374496,-0.925012,-0.06407
0.416742,1.506682,1.378454,5.978296,-4.545576,9.760667,0.408518,0.019872,0.912534,-0.892592,-0.200254,0.403952,0.190766,-0.979542,-0.06407
0.416742,1.506682,1.570796,5.953273,-4.691771,8.482536,0.404783,-0.058587,0.912534,-0.914413,-0.025935,0.403952,0.0,-0.997945,-0.06407
0.416742,1.570796,-1.506682,0.036762,7.328327,8.92927,-0.403952,0.025935,0.914413,0.912534,-0.058587,0.404783,0.06407,0.997945,-0.0
0.416742,1.570796,-1.31434,0.119887,7.140544,10.199486,-0.391545,0.102675,0.914413,0.884507,-0.231945,0.404783,0.253655,0.967295,-0.0
0.416742,1.570796,-1.121997,0.299767,6.734194,11.407021,-0.364697,0.175629,0.914413,0.823857,-0.396749,0.404783,0.433884,0.900969,-0.0
0.416742,1.570796,-0.929655,0.569765,6.124262,12.507341,-0.324399,0.242105,0.914413,0.732823,-0.54692,0.404783,0.598111,0.801414,-0.0
0.416742,1.570796,-0.737313,0.919925,5.333245,13.459863,-0.272136,0.299652,0.914413,0.61476,-0.67692,0.404783,0.740278,0.672301,-0.0
0.416742,1.570796,-0.54497,1.337332,4.390316,14.229457,-0.209837,0.346148,0.914413,0.474025,-0.781953,0.404783,0.855143,0.518393,-0.0
0.416742,1.570796,-0.352628,1.806591,3.330251,14.787738,-0.139798,0.379876,0.914413,0.315806,-0.858147,0.404783,0.938468,0.345365,-0.0
0.416742,1.570796,-0.224399,2.13975,2.577639,15.032017,-0.090073,0.394635,0.914413,0.203476,-0.891486,0.404783,0.974928,0.222521,-0.0
0.416742,1.570796,-0.032057,2.656312,1.410716,15.196558,-0.012974,0.404575,0.914413,0.029308,-0.913943,0.404783,0.999486,0.032052,-0.0
0.416742,1.570796,0.160285,3.176081,0.236551,15.114118,0.064603,0.399595,0.914413,-0.14594,-0.902691,0.404783,0.987182,-0.1596,-0.0
0.416742,1.570796,0.352628,3.679885,-0.901551,14.787738,0.139798,0.379876,0.914413,-0.315806,-0.858147,0.404783,0.938468,-0.345365,-0.0
0.416742,1.570796,0.54497,4.149144,-1.961616,14.229457,0.209837,0.346148,0.914413,-0.474025,-0.781953,0.404783,0.855143,-0.518393,-0.0
0.416742,1.570796,0.737313,4.56655,-2.904545,13.459863,0.272136,0.299652,0.914413,-0.61476,-0.67692,0.404783,0.740278,-0.672301,-0.0
0.416742,1.570796,0.929655,4.91671,-3.695562,12.507341,0.324399,0.242105,0.914413,-0.732823,-0.54692,0.404783,0.598111,-0.801414,-0.0
0.416742,1.570796,1.057883,5.106296,-4.12384,11.787808,0.352695,0.198634,0.914413,-0.796745,-0.448718,0.404783,0.490718,-0.871319,-0.0
0.416742,1.570796,1.250226,5.317123,-4.600101,10.611225,0.384162,0.127551,0.914413,-0.867829,-0.288139,0.404783,0.315108,-0.949056,-0.0
0.416742,1.570796,1.442568,5.43302,-4.861916,9.356777,0.40146,0.051763,0.914413,-0.906905,-0.116932,0.404783,0.127877,-0.99179,-0.0
0.480856,0.032057,-1.570796,7.093014,11.257386,0.272438,-0.462538,0.886144,0.028417,0.886599,0.462301,0.014825,-0.0,0.032052,-0.999486
0.480856,0.032057,-1.378454,8.285102,11.739941,0.313489,-0.284615,0.958221,0.028417,0.958622,0.284294,0.014825,0.006127,0.031461,-0.999486
0.480856,0.032057,-1.186112,9.547521,11.985613,0.353025,-0.096194,0.994957,0.028417,0.99529,0.095803,0.014825,0.012028,0.029709,-0.999486
0.480856,0.032057,-1.057883,10.405268,12.012947,0.377818,0.031828,0.999089,0.028417,0.99937,-0.032259,0.014825,0.015728,0.027927,-0.999486
0.480856,0.032057,-0.865541,11.680932,11.848155,0.411643,0.222226,0.974581,0.028417,0.974774,-0.222702,0.014825,0.020777,0.024406,-0.999486
0.480856,0.032057,-0.673198,12.901682,11.44249,0.440333,0.404427,0.914129,0.028417,0.914227,-0.404932,0.014825,0.025059,0.019984,-0.999486
0.480856,0.032057,-0.480856,14.022496,10.810913,0.462832,0.571713,0.819962,0.028417,0.819962,-0.572227,0.014825,0.028417,0.014825,-0.999486
0.480856,0.032057,-0.288514,15.002035,9.976717,0.478308,0.717913,0.695553,0.028417,0.695455,-0.718417,0.014825,0.030727,0.00912,-0.999486
0.480856,0.032057,-0.096171,15.804173,8.970669,0.486192,0.837635,0.545491,0.028417,0.545298,-0.838111,0.014825,0.031903,0.003078,-0.999486
0.480856,0.032057,0.096171,16.399324,7.829874,0.486192,0.926463,0.375311,0.028417,0.37503,-0.926894,0.014825,0.031903,-0.003078,-0.999486
0.480856,0.032057,0.224399,16.66992,7.015104,0.4818,0.966851,0.253756,0.028417,0.253423,-0.967242,0.014825,0.031248,-0.007132,-0.999486
0.480856,0.032057,0.416742,16.875463,5.744985,0.468804,0.997529,0.064255,0.028417,0.063853,-0.997849,0.014825,0.029308,-0.012974,-0.999486
0.480856,0.032057,0.609084,16.83451,4.459087,0.448567,0.991416,-0.127617,0.028417,-0.128072,-0.991654,0.014825,0.026288,-0.018337,-0.999486
0.480856,0.032057,0.801427,16.54857,3.204838,0.421833,0.948739,-0.314781,0.028417,-0.315274,-0.948885,0.014825,0.022298,-0.023024,-0.999486
0.480856,0.032057,0.993769,16.02819,2.028494,0.38959,0.87107,-0.490336,0.028417,-0.490847,-0.87112,0.014825,0.017485,-0.026862,-0.999486
0.480856,0.032057,1.186112,15.292563,0.973443,0.353025,0.761275,-0.647806,0.028417,-0.648318,-0.761226,0.014825,0.012028,-0.029709,-0.999486
0.480856,0.032057,1.378454,14.368818,0.078595,0.313489,0.623403,-0.781384,0.028417,-0.781877,-0.623257,0.014825,0.006127,-0.031461,-0.999486
0.480856,0.032057,1.506682,13.665055,-0.412388,0.286197,0.518363,-0.854688,0.028417,-0.855158,-0.518155,0.014825,0.002054,-0.031986,-0.999486
0.480856,0.096171,-1.506682,7.447262,11.42667,0.857416,-0.405046,0.910324,0.085134,0.914276,0.40265,0.044414,0.006152,0.095826,-0.995379
0.480856,0.096171,-1.31434,8.663216,11.829408,0.979385,-0.22356,0.970965,0.085134,0.974386,0.220453,0.044414,0.024357,0.092883,-0.995379
0.480856,0.096171,-1.121997,9.934413,11.991367,1.095337,-0.033829,0.995795,0.085134,0.998559,0.030126,0.044414,0.041663,0.086514,-0.995379
0.480856,0.096171,-0.929655,11.21397,11.906576,1.200993,0.15715,0.983898,0.085134,0.985903,-0.161313,0.044414,0.057432,0.076954,-0.995379
0.480856,0.096171,-0.737313,12.454695,11.578161,1.292457,0.342332,0.935714,0.085134,0.936886,-0.346802,0.044414,0.071084,0.064556,-0.995379
0.480856,0.096171,-0.54497,13.610826,11.018234,1.366355,0.514889,0.853019,0.085134,0.853315,-0.519501,0.044414,0.082113,0.049778,-0.995379
0.480856,0.096171,-0.416742,14.31335,10.526199,1.404487,0.619744,0.780173,0.085134,0.779877,-0.624355,0.044414,0.087805,0.038869,-0.995379
0.480856,0.096171,-0.224399,15.235996,9.630192,1.44342,0.757452,0.647317,0.085134,0.646145,-0.761922,0.044414,0.093616,0.021367,-0.995379
0.480856,0.096171,-0.032057,15.971469,8.574518,1.459219,0.867224,0.490586,0.085134,0.488581,-0.871387,0.044414,0.095974,0.003078,-0.995379
0.480856,0.096171,0.160285,16.492645,7.398111,1.451303,0.945011,0.315762,0.085134,0.312998,-0.948715,0.044414,0.094792,-0.015325,-0.995379
0.480856,0.096171,0.352628,16.780302,6.144361,1.419963,0.987945,0.129292,0.085134,0.125871,-0.991052,0.044414,0.090115,-0.033163,-0.995379
0.480856,0.096171,0.54497,16.82383,4.859507,1.366355,0.994442,-0.061946,0.085134,-0.065898,-0.996837,0.044414,0.082113,-0.049778,-0.995379
0.480856,0.096171,0.673198,16.716054,4.009064,1.31919,0.978356,-0.188604,0.085134,-0.19283,-0.980227,0.044414,0.075074,-0.059869,-0.995379
0.480856,0.096171,0.865541,16.353618,2.777451,1.233236,0.924261,-0.372147,0.085134,-0.376652,-0.925289,0.044414,0.062245,-0.073116,-0.995379
0.480856,0.096171,1.057883,15.762789,1.638912,1.131901,0.836078,-0.541965,0.085134,-0.546584,-0.836226,0.044414,0.04712,-0.083667,-0.995379
0.480856,0.096171,1.250226,14.96536,0.635437,1.018922,0.717058,-0.691794,0.085134,-0.696356,-0.716321,0.044414,0.030258,-0.091131,-0.995379
0.480856,0.096171,1.442568,13.99074,-0.195962,0.898466,0.571593,-0.816109,0.085134,-0.820446,-0.569997,0.044414,0.012279,-0.095235,-0.995379
0.480856,0.160285,-1.570796,7.000286,11.20901,1.356599,-0.462538,0.875235,0.141501,0.886599,0.456609,0.073821,-0.0,0.1596,-0.987182
0.480856,0.160285,-1.378454,8.178403,11.684276,1.561009,-0.2867,0.947513,0.141501,0.957534,0.278708,0.073821,0.030509,0.156657,-0.987182
0.480856,0.160285,-1.250226,9.00598,11.870395,1.69355,-0.163181,0.976396,0.141501,0.985314,0.153973,0.073821,0.050291,0.151469,-0.987182
0.480856,0.160285,-1.057883,10.276674,11.945859,1.881333,0.026475,0.989584,0.141501,0.996577,-0.037218,0.073821,0.078318,0.139062,-0.987182
0.480856,0.160285,-0.865541,11.540825,11.775062,2.049762,0.215154,0.966274,0.141501,0.971085,-0.227035,0.073821,0.103457,0.121527,-0.987182
0.480856,0.160285,-0.673198,12.75181,11.364302,2.192627,0.395898,0.907327,0.141501,0.909777,-0.40848,0.073821,0.12478,0.099509,-0.987182
0.480856,0.160285,-0.480856,13.864966,10.72873,2.304657,0.562041,0.814916,0.141501,0.814916,-0.574859,0.073821,0.141501,0.073821,-0.987182
0.480856,0.160285,-0.288514,14.839238,9.891786,2.381721,0.707454,0.692449,0.141501,0.689999,-0.720036,0.073821,0.153003,0.045411,-0.987182
0.480856,0.160285,-0.096171,15.638692,8.884338,2.420977,0.826776,0.544444,0.141501,0.539633,-0.838657,0.073821,0.158862,0.015325,-0.987182
0.480856,0.160285,0.032057,16.05968,8.136112,2.425369,0.88961,0.434248,0.141501,0.427958,-0.900779,0.073821,0.159518,-0.005115,-0.987182
0.480856,0.160285,0.224399,16.505934,6.929552,2.399108,0.956215,0.256183,0.141501,0.247874,-0.965976,0.073821,0.155598,-0.035514,-0.987182
0.480856,0.160285,0.416742,16.715901,5.661741,2.334398,0.987553,0.06867,0.141501,0.058649,-0.995545,0.073821,0.14594,-0.064603,-0.987182
0.480856,0.160285,0.609084,16.681835,4.379437,2.233625,0.982469,-0.121375,0.141501,-0.13274,-0.988398,0.073821,0.130899,-0.09131,-0.987182
0.480856,0.160285,0.801427,16.404995,3.129934,2.100506,0.94115,-0.306944,0.141501,-0.319233,-0.944797,0.073821,0.111031,-0.114648,-0.987182
0.480856,0.160285,0.993769,15.895589,1.959316,1.93995,0.865119,-0.481193,0.141501,-0.493952,-0.86635,0.073821,0.087067,-0.133759,-0.987182
0.480856,0.160285,1.186112,15.172407,0.910757,1.757879,0.757181,-0.637694,0.141501,-0.650453,-0.75595,0.073821,0.059893,-0.147936,-0.987182
0.480856,0.160285,1.31434,14.584395,0.298856,1.627837,0.669418,-0.729285,0.141501,-0.741782,-0.666566,0.073821,0.040483,-0.15438,-0.987182
0.480856,0.160285,1.506682,13.567644,-0.463207,1.425111,0.517664,-0.843801,0.141501,-0.855523,-0.512476,0.073821,0.010226,-0.159272,-0.987182
0.480856,0.224399,-1.506682,7.285356,11.342204,1.98695,-0.406208,0.892229,0.197287,0.91367,0.39321,0.102924,0.014257,0.222064,-0.974928
0.480856,0.224399,-1.31434,8.478278,11.732926,2.269599,-0.228159,0.953426,0.197287,0.971986,0.211303,0.102924,0.056443,0.215243,-0.974928
0.480856,0.224399,-1.121997,9.727581,11.883463,2.538301,-0.041696,0.979459,0.197287,0.994455,0.021603,0.102924,0.096548,0.200484,-0.974928
0.480856,0.224399,-0.929655,10.987187,11.788263,2.783145,0.146305,0.969367,0.197287,0.980246,-0.168894,0.102924,0.133092,0.178331,-0.974928
0.480856,0.224399,-0.801427,11.809671,11.589639,2.928614,0.269063,0.9427,0.197287,0.9506,-0.292858,0.102924,0.154804,0.159848,-0.974928
0.480856,0.224399,-0.609084,12.983802,11.097107,3.114215,0.444307,0.873882,0.197287,0.877088,-0.469173,0.102924,0.182505,0.127308,-0.974928
0.480856,0.224399,-0.416742,14.048141,10.38784,3.254717,0.603163,0.772834,0.197287,0.771227,-0.628184,0.102924,0.203476,0.090073,-0.974928
0.480856,0.224399,-0.224399,14.963435,9.487997,3.344938,0.739774,0.643282,0.197287,0.636922,-0.764026,0.102924,0.216942,0.049516,-0.974928
0.480856,0.224399,-0.032057,15.695925,8.430766,3.381552,0.849101,0.490005,0.197287,0.479127,-0.87169,0.102924,0.222407,0.007132,-0.974928
0.480856,0.224399,0.160285,16.218595,7.25514,3.363208,0.927112,0.318656,0.197287,0.30366,-0.947205,0.102924,0.219669,-0.035514,-0.974928
0.480856,0.224399,0.352628,16.51217,6.004477,3.290581,0.970929,0.135554,0.197287,0.116994,-0.987785,0.102924,0.208829,-0.076851,-0.974928
0.480856,0.224399,0.480856,16.574902,5.15173,3.21325,0.980292,0.010282,0.197287,-0.010282,-0.994636,0.102924,0.197287,-0.102924,-0.974928
0.480856,0.224399,0.673198,16.466952,3.879108,3.057053,0.96418,-0.177299,0.197287,-0.200225,-0.974329,0.102924,0.173974,-0.13874,-0.974928
0.480856,0.224399,0.865541,16.120746,2.655962,2.857865,0.912507,-0.358341,0.197287,-0.382784,-0.918086,0.102924,0.144244,-0.169438,-0.974928
0.480856,0.224399,1.057883,15.549052,1.527406,2.623034,0.82718,-0.526166,0.197287,-0.551226,-0.827984,0.102924,0.109195,-0.193887,-0.974928
